country_txt,provstate,city,success,nkill,nkillter,nwound,nperpcap,nhostkid,date,weekday,ChefedeGovernoMilitar,eleicaonacionaldireta,CidadeOuCapital,TimeDifference_city_event,TimeDifference_country_event,TimeDifference_province_event,feriado_oucomemo,SP.POP.GROW,popgrow_higher_than_latam,country_population,tamanho_pais,tempo_rel_ultimo_atk_city_ano,ataque_ult_ano_provincia,ataque_ult_ano_pais
Colombia,arauca,saravena,1,0,0,0,0,,2010-08-09 00:00:00,Monday,0,1,0,93,2,29,0,1.12688471543895,1,44816108,mais de 30mi,1 ano ou menos,0,0
Colombia,arauca,tame,1,0,0,0,0,,2010-08-09 00:00:00,Monday,0,1,0,385,0,0,0,1.12688471543895,1,44816108,mais de 30mi,2 a 9 anos,1,1
Colombia,arauca,saravena,0,0,0,0,0,,2010-11-17 00:00:00,Wednesday,0,1,0,100,19,100,0,1.12688471543895,1,44816108,mais de 30mi,1 ano ou menos,0,0
Colombia,arauca,arauca,1,0,0,0,0,,2011-01-09 00:00:00,Sunday,0,0,0,554,24,53,0,1.09358307436582,0,45308899,mais de 30mi,2 a 9 anos,0,0
Colombia,arauca,caranal,0,0,0,0,0,,2011-03-31 00:00:00,Thursday,0,0,0,15064,2,81,0,1.09358307436582,0,45308899,mais de 30mi,10 anos ou mais,0,0
Colombia,arauca,tame,0,3,0,3,0,,2012-03-03 00:00:00,Saturday,0,0,0,572,29,338,0,1.03966499994087,0,45782417,mais de 30mi,2 a 9 anos,0,0
Colombia,arauca,arauca,0,0,0,0,0,,2012-07-03 00:00:00,Tuesday,0,0,0,541,13,122,0,1.03966499994087,0,45782417,mais de 30mi,2 a 9 anos,0,0
Colombia,arauca,saravena,0,0,0,1,0,,2012-08-03 00:00:00,Friday,0,0,0,625,12,31,0,1.03966499994087,0,45782417,mais de 30mi,2 a 9 anos,0,0
Colombia,arauca,arauca,1,0,0,0,0,,2012-10-03 00:00:00,Wednesday,0,0,0,92,31,61,0,1.03966499994087,0,45782417,mais de 30mi,1 ano ou menos,0,0
Colombia,arauca,puerto jordan,0,2,0,4,0,,2012-10-14 00:00:00,Sunday,0,0,0,15627,11,11,0,1.03966499994087,0,45782417,mais de 30mi,10 anos ou mais,0,0
Colombia,arauca,saravena,0,0,0,0,0,,2013-07-05 00:00:00,Friday,0,0,0,336,1,264,0,0.990034781454962,0,46237930,mais de 30mi,1 ano ou menos,0,1
Colombia,arauca,la colorada,0,0,0,0,0,,2013-08-18 00:00:00,Sunday,0,0,0,15935,12,44,0,0.990034781454962,0,46237930,mais de 30mi,10 anos ou mais,0,0
Colombia,arauca,saravena,1,0,0,0,0,,2013-09-07 00:00:00,Saturday,0,0,0,64,20,20,0,0.990034781454962,0,46237930,mais de 30mi,1 ano ou menos,0,0
Colombia,arauca,saravena,0,1,0,0,0,,2013-11-21 00:00:00,Thursday,0,0,0,75,2,75,0,0.990034781454962,0,46237930,mais de 30mi,1 ano ou menos,0,0
Colombia,arauca,caranal,0,0,0,0,0,2,2014-02-16 00:00:00,Sunday,0,1,0,16117,2,87,0,0.947136923375947,0,46677947,mais de 30mi,10 anos ou mais,0,0
Colombia,arauca,saravena,1,0,0,0,0,,2014-03-16 00:00:00,Sunday,0,1,0,115,1,28,0,0.947136923375947,0,46677947,mais de 30mi,1 ano ou menos,0,1
Colombia,arauca,beyotes,0,2,0,0,0,,2014-04-16 00:00:00,Wednesday,0,1,0,16176,1,31,0,0.947136923375947,0,46677947,mais de 30mi,10 anos ou mais,0,1
Colombia,arauca,tame,0,0,0,0,0,,2014-06-25 00:00:00,Wednesday,0,1,0,10604,0,70,0,0.947136923375947,0,46677947,mais de 30mi,10 anos ou mais,0,1
Colombia,arauca,arauca,0,0,0,13,0,,2014-06-29 00:00:00,Sunday,0,1,0,1702,4,4,0,0.947136923375947,0,46677947,mais de 30mi,2 a 9 anos,0,0
Colombia,arauca,palo de agua,0,0,0,0,0,,2014-07-11 00:00:00,Friday,0,1,0,16262,8,12,0,0.947136923375947,0,46677947,mais de 30mi,10 anos ou mais,0,0
Colombia,arauca,la esperanza,0,0,0,0,0,,2014-08-13 00:00:00,Wednesday,0,1,0,10872,5,33,0,0.947136923375947,0,46677947,mais de 30mi,10 anos ou mais,0,0
Colombia,arauca,saravena,0,2,0,0,0,,2014-08-13 00:00:00,Wednesday,0,1,0,150,0,0,0,0.947136923375947,0,46677947,mais de 30mi,1 ano ou menos,1,1
Colombia,arauca,arauquita,0,2,0,3,0,,2014-12-18 00:00:00,Thursday,0,1,0,1621,4,127,0,0.947136923375947,0,46677947,mais de 30mi,2 a 9 anos,0,0
Colombia,arauca,las tropicales,1,6,3,0,0,,2015-05-28 00:00:00,Thursday,0,0,0,16583,0,161,0,0.941994067106625,0,47119728,mais de 30mi,10 anos ou mais,0,1
Colombia,arauca,saravena,0,0,0,0,0,,2015-06-30 00:00:00,Tuesday,0,0,0,6174,4,33,0,0.941994067106625,0,47119728,mais de 30mi,10 anos ou mais,0,0
Colombia,arauca,tame,0,1,0,3,0,,2015-07-16 00:00:00,Thursday,0,0,0,386,0,16,0,0.941994067106625,0,47119728,mais de 30mi,2 a 9 anos,0,1
Colombia,arauca,arauquita,1,0,0,0,0,,2015-09-14 00:00:00,Monday,0,0,0,270,5,60,0,0.941994067106625,0,47119728,mais de 30mi,1 ano ou menos,0,0
Colombia,arauca,tame,1,0,0,0,0,,2016-01-18 00:00:00,Monday,0,0,0,186,43,126,0,1.068611890834,1,47625955,mais de 30mi,1 ano ou menos,0,0
Colombia,arauca,fortul,1,0,0,0,0,,2016-06-24 00:00:00,Friday,0,0,0,16976,5,158,0,1.068611890834,1,47625955,mais de 30mi,10 anos ou mais,0,0
Colombia,arauca,cano boga,0,0,0,0,0,,2016-06-29 00:00:00,Wednesday,0,0,0,16981,5,5,0,1.068611890834,1,47625955,mais de 30mi,10 anos ou mais,0,0
Colombia,arauca,el troncal,0,0,0,0,0,,2016-07-01 00:00:00,Friday,0,0,0,10979,2,2,0,1.068611890834,1,47625955,mais de 30mi,10 anos ou mais,0,0
Colombia,arauca,saravena,0,0,0,1,0,,2016-08-19 00:00:00,Friday,0,0,0,737,9,49,0,1.068611890834,1,47625955,mais de 30mi,2 a 9 anos,0,0
Colombia,arauca,arauca,1,0,0,0,0,,2016-08-30 00:00:00,Tuesday,0,0,0,1427,6,11,0,1.068611890834,1,47625955,mais de 30mi,2 a 9 anos,0,0
Colombia,arauca,tame,0,0,0,0,0,,2016-08-30 00:00:00,Tuesday,0,0,0,1641,0,0,0,1.068611890834,1,47625955,mais de 30mi,2 a 9 anos,1,1
Colombia,arauca,el troncal,1,0,0,0,0,,2016-09-12 00:00:00,Monday,0,0,0,73,6,13,0,1.068611890834,1,47625955,mais de 30mi,1 ano ou menos,0,0
Colombia,arauca,saravena,0,0,0,0,0,,2016-09-12 00:00:00,Monday,0,0,0,24,0,0,0,1.068611890834,1,47625955,mais de 30mi,1 ano ou menos,1,1
Colombia,arauca,tame,0,2,0,0,0,,2016-11-04 00:00:00,Friday,0,0,0,66,3,53,0,1.068611890834,1,47625955,mais de 30mi,1 ano ou menos,0,0
Colombia,arauca,saravena,1,0,0,0,0,,2016-12-21 00:00:00,Wednesday,0,0,0,100,16,47,0,1.068611890834,1,47625955,mais de 30mi,1 ano ou menos,0,0
Colombia,arauca,saravena,0,0,0,0,0,1,2017-01-24 00:00:00,Tuesday,0,0,0,574,6,34,0,1.51228960592288,1,48351671,mais de 30mi,2 a 9 anos,0,0
Colombia,arauca,tame,1,0,0,1,0,,2017-03-16 00:00:00,Thursday,0,0,0,423,21,51,0,1.51228960592288,1,48351671,mais de 30mi,2 a 9 anos,0,0
Colombia,arauca,fortul,0,1,0,0,0,,2017-03-25 00:00:00,Saturday,0,0,0,3032,9,9,0,1.51228960592288,1,48351671,mais de 30mi,2 a 9 anos,0,0
Colombia,arauca,nuevo caranal,0,2,0,3,0,,2017-03-28 00:00:00,Tuesday,0,0,0,17253,3,3,0,1.51228960592288,1,48351671,mais de 30mi,10 anos ou mais,0,0
Colombia,arauca,puerto jordan,0,1,0,0,0,,2017-08-18 00:00:00,Friday,0,0,0,1769,23,143,0,1.51228960592288,1,48351671,mais de 30mi,2 a 9 anos,0,0
Colombia,arauca,el consuelo,0,0,0,0,0,,2017-09-18 00:00:00,Monday,0,0,0,17427,2,31,0,1.51228960592288,1,48351671,mais de 30mi,10 anos ou mais,0,0
Colombia,arauca,la granada,0,0,0,0,0,,2018-01-10 00:00:00,Wednesday,0,1,0,17541,0,114,0,1.89558675057496,1,49276961,mais de 30mi,10 anos ou mais,0,1
Colombia,arauca,miramar,0,0,0,0,0,,2018-01-10 00:00:00,Wednesday,0,1,0,17541,0,0,0,1.89558675057496,1,49276961,mais de 30mi,10 anos ou mais,1,1
Colombia,arauca,saravena,0,0,0,0,0,,2018-01-10 00:00:00,Wednesday,0,1,0,385,0,0,0,1.89558675057496,1,49276961,mais de 30mi,2 a 9 anos,1,1
Colombia,arauca,saravena,0,0,0,0,0,,2018-01-10 00:00:00,Wednesday,0,1,0,0,0,0,0,1.89558675057496,1,49276961,mais de 30mi,1 ano ou menos,1,1
Colombia,arauca,la granada,0,0,0,0,0,,2018-02-05 00:00:00,Monday,0,1,0,26,1,26,0,1.89558675057496,1,49276961,mais de 30mi,1 ano ou menos,0,1
Colombia,arauca,arauca,0,1,0,2,0,,2018-02-13 00:00:00,Tuesday,0,1,0,532,1,8,0,1.89558675057496,1,49276961,mais de 30mi,2 a 9 anos,0,1
Colombia,arauca,filipinas,0,1,0,0,0,,2018-05-07 00:00:00,Monday,0,1,0,2925,25,83,0,1.89558675057496,1,49276961,mais de 30mi,2 a 9 anos,0,0
Colombia,arauca,saravena,0,1,1,1,0,,2018-07-03 00:00:00,Tuesday,0,1,0,174,0,57,0,1.89558675057496,1,49276961,mais de 30mi,1 ano ou menos,0,1
Colombia,arauca,malvinas,0,0,0,0,0,2,2018-07-14 00:00:00,Saturday,0,1,0,17726,1,11,0,1.89558675057496,1,49276961,mais de 30mi,10 anos ou mais,0,1
Colombia,arauca,arauquita,0,3,3,0,0,,2018-07-19 00:00:00,Thursday,0,1,0,1039,5,5,0,1.89558675057496,1,49276961,mais de 30mi,2 a 9 anos,0,0
Colombia,arauca,agua viva,0,0,0,0,0,,2018-08-07 00:00:00,Tuesday,0,1,0,17750,1,19,1,1.89558675057496,1,49276961,mais de 30mi,10 anos ou mais,0,1
Colombia,arauca,el consuelo,0,0,0,0,0,,2018-08-10 00:00:00,Friday,0,1,0,326,3,3,0,1.89558675057496,1,49276961,mais de 30mi,1 ano ou menos,0,0
Colombia,arauca,el troncal,0,2,0,2,0,,2018-08-27 00:00:00,Monday,0,1,0,714,2,17,0,1.89558675057496,1,49276961,mais de 30mi,2 a 9 anos,0,0
Colombia,arauca,saravena,0,0,0,0,0,1,2018-10-29 00:00:00,Monday,0,1,0,118,6,63,0,1.89558675057496,1,49276961,mais de 30mi,1 ano ou menos,0,0
Colombia,arauca,arauquita,0,0,0,0,1,,2018-11-12 00:00:00,Monday,0,1,0,116,2,14,1,1.89558675057496,1,49276961,mais de 30mi,1 ano ou menos,0,0
Colombia,arauca,saravena,0,0,0,0,0,,2018-11-12 00:00:00,Monday,0,1,0,14,0,0,1,1.89558675057496,1,49276961,mais de 30mi,1 ano ou menos,1,1
Colombia,arauca,mapoy,0,0,0,0,0,2,2019-01-07 00:00:00,Monday,0,0,0,17903,19,56,1,1.83074694246543,1,50187406,mais de 30mi,10 anos ou mais,0,0
Colombia,arauca,saravena,0,2,2,2,0,,2019-01-22 00:00:00,Tuesday,0,0,0,728,2,15,0,1.83074694246543,1,50187406,mais de 30mi,2 a 9 anos,0,0
Colombia,arauca,pajuila,1,0,0,4,1,,2019-02-01 00:00:00,Friday,0,0,0,17928,6,10,0,1.83074694246543,1,50187406,mais de 30mi,10 anos ou mais,0,0
Colombia,arauca,san lorenzo,0,0,0,0,0,1,2019-03-05 00:00:00,Tuesday,0,0,0,328,4,32,0,1.83074694246543,1,50187406,mais de 30mi,1 ano ou menos,0,0
Colombia,arauca,fortul,1,0,0,0,0,,2019-03-07 00:00:00,Thursday,0,0,0,712,2,2,0,1.83074694246543,1,50187406,mais de 30mi,2 a 9 anos,0,0
Colombia,arauca,saravena,0,0,0,0,0,,2019-03-07 00:00:00,Thursday,0,0,0,115,0,0,0,1.83074694246543,1,50187406,mais de 30mi,1 ano ou menos,1,1
Colombia,arauca,saravena,1,0,0,1,0,,2019-04-13 00:00:00,Saturday,0,0,0,81,10,37,0,1.83074694246543,1,50187406,mais de 30mi,1 ano ou menos,0,0
Colombia,arauca,arauquita,0,0,0,0,0,,2019-04-14 00:00:00,Sunday,0,0,0,153,1,1,0,1.83074694246543,1,50187406,mais de 30mi,1 ano ou menos,1,1
Colombia,arauca,la esmeralda,0,0,0,0,0,,2019-05-09 00:00:00,Thursday,0,0,0,9647,5,25,0,1.83074694246543,1,50187406,mais de 30mi,10 anos ou mais,0,0
Colombia,arauca,saravena,0,0,0,0,0,,2019-05-27 00:00:00,Monday,0,0,0,44,11,18,0,1.83074694246543,1,50187406,mais de 30mi,1 ano ou menos,0,0
Colombia,arauca,tame,0,0,0,0,0,,2019-05-27 00:00:00,Monday,0,0,0,802,0,0,0,1.83074694246543,1,50187406,mais de 30mi,2 a 9 anos,1,1
Colombia,arauca,caranal,0,0,0,0,0,,2019-06-27 00:00:00,Thursday,0,0,0,3010,4,31,0,1.83074694246543,1,50187406,mais de 30mi,2 a 9 anos,0,0
Colombia,arauca,la pica,1,0,0,0,0,,2019-07-10 00:00:00,Wednesday,0,0,0,18087,0,13,0,1.83074694246543,1,50187406,mais de 30mi,10 anos ou mais,0,1
Colombia,arauca,las bancas,0,0,0,0,0,,2019-08-10 00:00:00,Saturday,0,0,0,18118,11,31,0,1.83074694246543,1,50187406,mais de 30mi,10 anos ou mais,0,0
Colombia,arauca,la pesquera,0,0,0,0,0,,2019-09-12 00:00:00,Thursday,0,0,0,7709,4,33,0,1.83074694246543,1,50187406,mais de 30mi,10 anos ou mais,0,0
Colombia,arauca,troncal,0,0,0,0,0,1,2020-03-21 00:00:00,Saturday,0,0,0,18342,27,191,0,1.47010203160178,1,50930662,mais de 30mi,10 anos ou mais,0,0
Colombia,arauca,el consuelo,0,0,0,0,0,,2020-05-02 00:00:00,Saturday,0,0,0,631,7,42,0,1.47010203160178,1,50930662,mais de 30mi,2 a 9 anos,0,0
Colombia,arauca,palo de agua,0,0,0,0,0,,2020-05-04 00:00:00,Monday,0,0,0,2124,2,2,0,1.47010203160178,1,50930662,mais de 30mi,2 a 9 anos,0,0
Colombia,arauca,guamalito,0,0,0,0,0,,2020-05-05 00:00:00,Tuesday,0,0,0,12185,1,1,0,1.47010203160178,1,50930662,mais de 30mi,10 anos ou mais,1,1
Colombia,arauca,las acacias,0,0,0,0,0,,2020-05-05 00:00:00,Tuesday,0,0,0,18387,0,0,0,1.47010203160178,1,50930662,mais de 30mi,10 anos ou mais,1,1
Colombia,arauca,arauca,0,0,0,0,0,2,2020-11-24 00:00:00,Tuesday,0,0,0,1015,9,203,0,1.47010203160178,1,50930662,mais de 30mi,2 a 9 anos,0,0
Colombia,arauca,saravena,0,0,0,0,0,,2021-01-22 00:00:00,Friday,0,0,0,606,14,59,0,1.14382091580962,1,51516562,mais de 30mi,2 a 9 anos,0,0
Colombia,arauca,vereda las bancas,0,0,0,0,0,,2021-03-04 00:00:00,Thursday,0,0,0,18690,5,41,0,1.14382091580962,1,51516562,mais de 30mi,10 anos ou mais,0,0
Colombia,arauca,agua viva,0,2,0,0,0,,2021-06-09 00:00:00,Wednesday,0,0,0,1037,9,97,0,1.14382091580962,1,51516562,mais de 30mi,2 a 9 anos,0,0
Chile,araucania,temuco,0,,,,,,1984-06-15 00:00:00,Friday,1,0,0,5279,2,5279,0,1.41971441391823,0,12147758,entre 8mi e 20mi,10 anos ou mais,0,0
Chile,araucania,victoria,0,0,,0,,,1987-11-19 00:00:00,Thursday,1,0,0,6531,0,1252,0,1.57199694987578,0,12712784,entre 8mi e 20mi,10 anos ou mais,0,1
Chile,araucania,temuco,0,0,,0,,,1988-02-23 00:00:00,Tuesday,1,0,0,1348,6,96,0,1.60436988360225,0,12918389,entre 8mi e 20mi,2 a 9 anos,0,0
Chile,araucania,temuco,0,0,,0,,,1988-12-05 00:00:00,Monday,1,0,0,286,8,286,0,1.60436988360225,0,12918389,entre 8mi e 20mi,1 ano ou menos,0,0
Chile,araucania,temuco,0,0,,0,,,1988-12-05 00:00:00,Monday,1,0,0,0,0,0,0,1.60436988360225,0,12918389,entre 8mi e 20mi,1 ano ou menos,1,1
Chile,araucania,temuco,0,0,,0,,,1988-12-05 00:00:00,Monday,1,0,0,0,0,0,0,1.60436988360225,0,12918389,entre 8mi e 20mi,1 ano ou menos,1,1
Chile,araucania,temuco,0,0,,0,,,1989-07-02 00:00:00,Sunday,1,1,0,209,0,209,0,1.61427036260872,0,13128619,entre 8mi e 20mi,1 ano ou menos,0,1
Chile,araucania,temuco,0,0,,0,,,1989-09-11 00:00:00,Monday,1,1,0,71,2,71,0,1.61427036260872,0,13128619,entre 8mi e 20mi,1 ano ou menos,0,0
Chile,araucania,temuco,0,0,,0,,,1989-09-11 00:00:00,Monday,1,1,0,0,0,0,0,1.61427036260872,0,13128619,entre 8mi e 20mi,1 ano ou menos,1,1
Chile,araucania,temuco,0,0,,0,,,1990-02-27 00:00:00,Tuesday,0,0,0,169,0,169,0,1.61875060800777,0,13342868,entre 8mi e 20mi,1 ano ou menos,0,1
Chile,araucania,temuco,0,0,,0,,,1990-10-09 00:00:00,Tuesday,0,0,0,224,4,224,0,1.61875060800777,0,13342868,entre 8mi e 20mi,1 ano ou menos,0,0
Chile,araucania,temuco,0,0,,0,,,1992-01-09 00:00:00,Thursday,0,0,0,457,2,457,0,1.61172337460706,0,13782297,entre 8mi e 20mi,2 a 9 anos,0,0
Chile,araucania,temuco,1,0,,1,,,1992-03-17 00:00:00,Tuesday,0,0,0,68,5,68,0,1.61172337460706,0,13782297,entre 8mi e 20mi,1 ano ou menos,0,0
Chile,araucania,vilcun,0,0,0,0,0,,2014-10-07 00:00:00,Tuesday,0,0,0,16350,28,8239,0,1.00681495918115,0,17687108,entre 8mi e 20mi,10 anos ou mais,0,0
Chile,araucania,temuco,1,0,0,0,0,,2016-01-15 00:00:00,Friday,0,0,0,8704,328,465,0,1.18906102612278,1,18083879,entre 8mi e 20mi,10 anos ou mais,0,0
Chile,araucania,vilcun,0,0,0,0,0,,2016-05-25 00:00:00,Wednesday,0,0,0,596,43,131,0,1.18906102612278,1,18083879,entre 8mi e 20mi,2 a 9 anos,0,0
Chile,araucania,temuco,0,0,0,0,0,,2017-03-12 00:00:00,Sunday,0,1,0,422,13,291,0,1.56205545588869,1,18368577,entre 8mi e 20mi,2 a 9 anos,0,0
Chile,araucania,ercilla,0,0,0,1,0,,2017-05-26 00:00:00,Friday,0,1,0,17312,11,75,0,1.56205545588869,1,18368577,entre 8mi e 20mi,10 anos ou mais,0,0
Chile,araucania,victoria,0,0,0,0,0,,2017-05-26 00:00:00,Friday,0,1,0,9460,0,0,0,1.56205545588869,1,18368577,entre 8mi e 20mi,10 anos ou mais,1,1
Chile,araucania,collico,0,0,0,0,0,,2017-09-20 00:00:00,Wednesday,0,1,0,17429,117,117,0,1.56205545588869,1,18368577,entre 8mi e 20mi,10 anos ou mais,0,0
Chile,araucania,huenchulao,0,0,0,0,0,,2017-09-20 00:00:00,Wednesday,0,1,0,17429,0,0,0,1.56205545588869,1,18368577,entre 8mi e 20mi,10 anos ou mais,1,1
Chile,araucania,collipulli,0,0,0,0,0,,2017-12-11 00:00:00,Monday,0,1,0,17511,74,82,0,1.56205545588869,1,18368577,entre 8mi e 20mi,10 anos ou mais,0,0
Chile,araucania,ercilla,0,0,0,0,0,,2018-01-17 00:00:00,Wednesday,0,0,0,236,5,37,0,1.79596279901203,1,18701450,entre 8mi e 20mi,1 ano ou menos,0,0
Chile,araucania,reduccion chihuimaille,0,0,0,0,0,,2018-04-24 00:00:00,Tuesday,0,0,0,17645,11,97,0,1.79596279901203,1,18701450,entre 8mi e 20mi,10 anos ou mais,0,0
Chile,araucania,curacautin,0,0,0,0,0,,2018-07-14 00:00:00,Saturday,0,0,0,17726,39,81,0,1.79596279901203,1,18701450,entre 8mi e 20mi,10 anos ou mais,0,0
Chile,araucania,lumaco,0,0,0,0,0,,2018-07-14 00:00:00,Saturday,0,0,0,17726,0,0,0,1.79596279901203,1,18701450,entre 8mi e 20mi,10 anos ou mais,1,1
Chile,araucania,vilcun,0,0,0,0,0,,2018-07-16 00:00:00,Monday,0,0,0,782,2,2,1,1.79596279901203,1,18701450,entre 8mi e 20mi,2 a 9 anos,0,0
Chile,araucania,barros arana,0,0,0,0,0,,2018-07-19 00:00:00,Thursday,0,0,0,17731,3,3,0,1.79596279901203,1,18701450,entre 8mi e 20mi,10 anos ou mais,0,0
Chile,araucania,pitrufquen,0,0,0,0,0,,2018-08-24 00:00:00,Friday,0,0,0,17767,0,36,0,1.79596279901203,1,18701450,entre 8mi e 20mi,10 anos ou mais,0,1
Chile,araucania,ercilla,1,0,0,0,0,,2018-10-07 00:00:00,Sunday,0,0,0,263,44,44,0,1.79596279901203,1,18701450,entre 8mi e 20mi,1 ano ou menos,0,0
Chile,araucania,chequenco,0,0,0,0,0,,2018-11-16 00:00:00,Friday,0,0,0,17851,40,40,0,1.79596279901203,1,18701450,entre 8mi e 20mi,10 anos ou mais,0,0
Chile,araucania,labranza,0,0,0,0,0,,2018-11-16 00:00:00,Friday,0,0,0,17851,0,0,0,1.79596279901203,1,18701450,entre 8mi e 20mi,10 anos ou mais,1,1
Chile,araucania,collipulli,1,0,0,0,0,,2019-01-01 00:00:00,Tuesday,0,0,0,386,40,46,1,1.7913919716665,1,19039485,entre 8mi e 20mi,2 a 9 anos,0,0
Chile,araucania,temuco,0,0,0,2,0,,2019-03-09 00:00:00,Saturday,0,0,0,727,67,67,0,1.7913919716665,1,19039485,entre 8mi e 20mi,2 a 9 anos,0,0
Chile,araucania,ercilla,0,0,0,0,0,,2019-09-23 00:00:00,Monday,0,0,0,351,60,198,0,1.7913919716665,1,19039485,entre 8mi e 20mi,1 ano ou menos,0,0
Chile,araucania,temuco,1,0,0,0,0,,2019-09-23 00:00:00,Monday,0,0,0,198,0,0,0,1.7913919716665,1,19039485,entre 8mi e 20mi,1 ano ou menos,1,1
Chile,araucania,malleco,0,0,0,0,0,,2019-10-15 00:00:00,Tuesday,0,0,0,18184,22,22,0,1.7913919716665,1,19039485,entre 8mi e 20mi,10 anos ou mais,0,0
Chile,araucania,malleco,0,0,0,0,0,,2019-10-15 00:00:00,Tuesday,0,0,0,0,0,0,0,1.7913919716665,1,19039485,entre 8mi e 20mi,1 ano ou menos,1,1
Chile,araucania,malleco,0,0,0,0,0,,2019-10-15 00:00:00,Tuesday,0,0,0,0,0,0,0,1.7913919716665,1,19039485,entre 8mi e 20mi,1 ano ou menos,1,1
Chile,araucania,malleco,0,0,0,0,0,,2019-10-15 00:00:00,Tuesday,0,0,0,0,0,0,0,1.7913919716665,1,19039485,entre 8mi e 20mi,1 ano ou menos,1,1
Chile,araucania,malleco,0,0,0,0,0,,2019-10-15 00:00:00,Tuesday,0,0,0,0,0,0,0,1.7913919716665,1,19039485,entre 8mi e 20mi,1 ano ou menos,1,1
Chile,araucania,collipulli,0,0,0,0,1,,2020-01-03 00:00:00,Friday,0,0,0,367,80,80,0,1.36064363430941,1,19300315,entre 8mi e 20mi,2 a 9 anos,0,0
Chile,araucania,chacamo,0,0,0,0,0,,2020-04-16 00:00:00,Thursday,0,0,0,18368,3,104,0,1.36064363430941,1,19300315,entre 8mi e 20mi,10 anos ou mais,0,0
Chile,araucania,collipulli,0,0,0,0,0,,2020-04-22 00:00:00,Wednesday,0,0,0,110,6,6,0,1.36064363430941,1,19300315,entre 8mi e 20mi,1 ano ou menos,0,0
Chile,araucania,collipulli,0,0,0,0,0,,2020-06-19 00:00:00,Friday,0,0,0,58,58,58,0,1.36064363430941,1,19300315,entre 8mi e 20mi,1 ano ou menos,0,0
Chile,araucania,contulmo,0,0,0,0,0,,2020-06-19 00:00:00,Friday,0,0,0,18432,0,0,0,1.36064363430941,1,19300315,entre 8mi e 20mi,10 anos ou mais,1,1
Chile,araucania,traiguen,0,0,0,0,0,,2020-08-01 00:00:00,Saturday,0,0,0,18475,39,43,0,1.36064363430941,1,19300315,entre 8mi e 20mi,10 anos ou mais,0,0
Chile,araucania,malleco,0,0,0,1,0,,2020-08-22 00:00:00,Saturday,0,0,0,312,8,21,0,1.36064363430941,1,19300315,entre 8mi e 20mi,1 ano ou menos,0,0
Chile,araucania,ercilla,0,0,0,1,0,,2020-08-25 00:00:00,Tuesday,0,0,0,337,3,3,0,1.36064363430941,1,19300315,entre 8mi e 20mi,1 ano ou menos,0,0
Chile,araucania,tronicura,0,0,0,0,0,,2020-08-25 00:00:00,Tuesday,0,0,0,18499,0,0,0,1.36064363430941,1,19300315,entre 8mi e 20mi,10 anos ou mais,1,1
Chile,araucania,malleco,0,0,0,0,0,,2020-09-12 00:00:00,Saturday,0,0,0,21,15,18,0,1.36064363430941,1,19300315,entre 8mi e 20mi,1 ano ou menos,0,0
Chile,araucania,collin,0,0,0,0,0,,2021-01-28 00:00:00,Thursday,0,1,0,18655,35,138,0,0.994344898418259,1,19493184,entre 8mi e 20mi,10 anos ou mais,0,0
Chile,araucania,ercilla,1,0,0,0,0,,2021-02-03 00:00:00,Wednesday,0,1,0,162,0,6,0,0.994344898418259,1,19493184,entre 8mi e 20mi,1 ano ou menos,0,1
Chile,araucania,nueva imperial,0,0,0,0,0,,2021-02-04 00:00:00,Thursday,0,1,0,18662,1,1,0,0.994344898418259,1,19493184,entre 8mi e 20mi,10 anos ou mais,1,1
Chile,araucania,lautaro,0,0,0,0,0,,2021-02-22 00:00:00,Monday,0,1,0,18680,18,18,0,0.994344898418259,1,19493184,entre 8mi e 20mi,10 anos ou mais,0,0
Chile,araucania,quepe,0,0,0,2,0,,2021-03-12 00:00:00,Friday,0,1,0,18698,18,18,0,0.994344898418259,1,19493184,entre 8mi e 20mi,10 anos ou mais,0,0
Chile,araucania,galvarino,0,0,0,0,0,,2021-03-18 00:00:00,Thursday,0,1,0,18704,6,6,0,0.994344898418259,1,19493184,entre 8mi e 20mi,10 anos ou mais,0,0
Chile,araucania,pailahueque,0,0,0,0,0,,2021-04-11 00:00:00,Sunday,0,1,0,18728,24,24,0,0.994344898418259,1,19493184,entre 8mi e 20mi,10 anos ou mais,0,0
Chile,araucania,ercilla,0,0,0,0,0,,2021-04-13 00:00:00,Tuesday,0,1,0,69,2,2,0,0.994344898418259,1,19493184,entre 8mi e 20mi,1 ano ou menos,0,0
Chile,araucania,ercilla,1,0,0,0,0,,2021-04-14 00:00:00,Wednesday,0,1,0,1,1,1,0,0.994344898418259,1,19493184,entre 8mi e 20mi,1 ano ou menos,1,1
Chile,araucania,cunco,0,0,0,0,0,,2021-04-16 00:00:00,Friday,0,1,0,18733,2,2,0,0.994344898418259,1,19493184,entre 8mi e 20mi,10 anos ou mais,0,0
Chile,araucania,lumaco,0,0,0,0,0,,2021-05-06 00:00:00,Thursday,0,1,0,1027,3,20,0,0.994344898418259,1,19493184,entre 8mi e 20mi,2 a 9 anos,0,0
Chile,araucania,coi coi,0,0,0,0,0,,2021-05-21 00:00:00,Friday,0,1,0,18768,15,15,1,0.994344898418259,1,19493184,entre 8mi e 20mi,10 anos ou mais,0,0
Chile,araucania,huilio,0,0,0,0,0,,2021-05-21 00:00:00,Friday,0,1,0,18768,0,0,1,0.994344898418259,1,19493184,entre 8mi e 20mi,10 anos ou mais,1,1
